Date,Total Pressure [m],Air Pressure [m],Stage [m],Discharge [m3/s],temperature [degrees C]
7/19/2016 15:15,10.12,9.608153529,0.511846471,0.766660497,0
7/19/2016 15:20,10.12,9.60879595,0.51120405,0.764316099,0
7/19/2016 15:25,10.116,9.6078986,0.5081014,0.75305311,0
7/19/2016 15:30,10.118,9.608449246,0.509550754,0.758302161,0
7/19/2016 15:35,10.111,9.609713694,0.501286306,0.728658966,0
7/19/2016 15:40,10.11,9.606012125,0.503987875,0.738272359,0
7/19/2016 15:45,10.111,9.612579097,0.498420903,0.718543709,0
7/19/2016 15:50,10.111,9.609581131,0.501418869,0.729128951,0
7/19/2016 15:55,10.116,9.610223552,0.505776448,0.744677837,0
7/19/2016 16:00,10.119,9.607745642,0.511254358,0.764499536,0
7/19/2016 16:05,10.123,9.609295611,0.513704389,0.773464485,0
7/19/2016 16:10,10.127,9.611538986,0.515461014,0.779930165,0
7/19/2016 16:15,10.125,9.611620564,0.513379436,0.772271897,0
7/19/2016 16:20,10.127,9.609785074,0.517214926,0.786417561,0
7/19/2016 16:25,10.127,9.611977464,0.515022536,0.778313267,0
7/19/2016 16:30,10.125,9.61174293,0.51325707,0.771823091,0
7/19/2016 16:35,10.123,9.613190927,0.509809073,0.759239961,0
7/19/2016 16:40,10.118,9.611579775,0.506420225,0.746991411,0
7/19/2016 16:45,10.116,9.613710982,0.502289018,0.732218391,0
7/19/2016 16:50,10.11,9.61066203,0.49933797,0.721772003,0
7/19/2016 16:55,10.11,9.611926478,0.498073522,0.717323074,0
7/19/2016 17:00,10.108,9.612211999,0.495788001,0.709322663,0
7/19/2016 17:05,10.107,9.610315327,0.496684673,0.712455132,0
7/19/2016 17:10,10.106,9.61174293,0.49425707,0.703993258,0
7/19/2016 17:15,10.102,9.612619886,0.489380114,0.687173641,0
7/19/2016 17:20,10.107,9.612161013,0.494838987,0.706016207,0
7/19/2016 17:25,10.106,9.61202845,0.49397155,0.703001942,0
7/19/2016 17:30,10.102,9.61105972,0.49094028,0.692528238,0
7/19/2016 17:35,10.106,9.610356116,0.495643884,0.708819959,0
7/19/2016 17:40,10.107,9.612762646,0.494237354,0.703924778,0
7/19/2016 17:45,10.102,9.612935998,0.489064002,0.686091709,0
7/19/2016 17:50,10.106,9.613384673,0.492615327,0.698304428,0
7/19/2016 17:55,10.101,9.612956392,0.488043608,0.682606147,0
7/19/2016 18:00,10.101,9.612762646,0.488237354,0.683267158,0
7/19/2016 18:05,10.095,9.614404389,0.480595611,0.657480994,0
7/19/2016 18:10,10.092,9.613129744,0.478870256,0.651739828,0
7/19/2016 18:15,10.086,9.614037291,0.471962709,0.629051588,0
7/19/2016 18:20,10.085,9.613955714,0.471044286,0.626070644,0
7/19/2016 18:25,10.083,9.614057685,0.468942315,0.619279647,0
7/19/2016 18:30,10.077,9.614547149,0.462452851,0.59858867,0
7/19/2016 18:35,10.078,9.613945517,0.464054483,0.603656773,0
7/19/2016 18:40,10.075,9.614383995,0.460616005,0.592807277,0
7/19/2016 18:45,10.073,9.613812953,0.459187047,0.588332568,0
7/19/2016 18:50,10.073,9.613343884,0.459656116,0.589799229,0
7/19/2016 18:55,10.073,9.613986305,0.459013695,0.587791086,0
7/19/2016 19:00,10.075,9.613823151,0.461176849,0.594568999,0
7/19/2016 19:05,10.075,9.614302417,0.460697583,0.593063338,0
7/19/2016 19:10,10.073,9.613690588,0.459309412,0.588714965,0
7/19/2016 19:15,10.073,9.613761968,0.459238032,0.588491881,0
7/19/2016 19:20,10.069,9.614139263,0.454860737,0.574906702,0
7/19/2016 19:25,10.068,9.615169176,0.452830824,0.568670194,0
7/19/2016 19:30,10.064,9.613812953,0.450187047,0.560607805,0
7/19/2016 19:35,10.062,9.614710304,0.447289696,0.551850014,0
7/19/2016 19:40,10.061,9.615026416,0.445973584,0.547898661,0
7/19/2016 19:45,10.059,9.61375177,0.44524823,0.545728093,0
7/19/2016 19:50,10.056,9.614649121,0.441350879,0.534152461,0
7/19/2016 19:55,10.054,9.614353403,0.439646597,0.529136479,0
7/19/2016 20:00,10.054,9.614282023,0.439717977,0.529346002,0
7/19/2016 20:05,10.052,9.615505682,0.436494318,0.519932282,0
7/19/2016 20:10,10.05,9.615638245,0.434361755,0.513759473,0
7/19/2016 20:15,10.049,9.614873458,0.434126542,0.513081299,0
7/19/2016 20:20,10.044,9.61483267,0.42916733,0.498905556,0
7/19/2016 20:25,10.044,9.615209965,0.428790035,0.497836653,0
7/19/2016 20:30,10.038,9.615750414,0.422249586,0.479521531,0
7/19/2016 20:35,10.038,9.614771487,0.423228513,0.482237055,0
7/19/2016 20:40,10.036,9.614893853,0.421106147,0.476361102,0
7/19/2016 20:45,10.035,9.614649121,0.420350879,0.474280323,0
7/19/2016 20:50,10.032,9.615760611,0.416239389,0.463047186,0
7/19/2016 20:55,10.031,9.616025738,0.414974262,0.459622611,0
7/19/2016 21:00,10.029,9.61551588,0.41348412,0.455608163,0
7/19/2016 21:05,10.028,9.615882977,0.412117023,0.451943458,0
7/19/2016 21:10,10.031,9.615719823,0.415280177,0.460449318,0
7/19/2016 21:15,10.031,9.616005343,0.414994657,0.459677699,0
7/19/2016 21:20,10.028,9.616423427,0.411576573,0.450499516,0
7/19/2016 21:25,10.031,9.616362244,0.414637756,0.458714246,0
7/19/2016 21:30,10.029,9.6158014,0.4131986,0.454841342,0
7/19/2016 21:35,10.024,9.615709626,0.408290374,0.441778248,0
7/19/2016 21:40,10.021,9.614955036,0.406044964,0.435876898,0
7/19/2016 21:45,10.021,9.615740217,0.405259783,0.433824338,0
7/19/2016 21:50,10.016,9.615882977,0.400117023,0.420521563,0
7/19/2016 21:55,10.014,9.615485288,0.398514712,0.416426727,0
7/19/2016 22:00,10.011,9.616331652,0.394668348,0.406693343,0
7/19/2016 22:05,10.009,9.616861905,0.392138095,0.400364362,0
7/19/2016 22:10,10.008,9.616668159,0.391331841,0.398359953,0
7/19/2016 22:15,10.005,9.617443143,0.387556857,0.389053879,0
7/19/2016 22:20,10.002,9.616392835,0.385607165,0.384298253,0
7/19/2016 22:25,10,9.61648461,0.38351539,0.379234386,0
7/19/2016 22:30,9.999,9.617667481,0.381332519,0.373992189,0
7/19/2016 22:35,9.998,9.615668837,0.382331163,0.376385105,0
7/19/2016 22:40,10,9.618503648,0.381496352,0.374384142,0
7/19/2016 22:45,10.002,9.617616495,0.384383505,0.38133115,0
7/19/2016 22:50,10.002,9.618921732,0.383078268,0.378181183,0
7/19/2016 22:55,10.002,9.617004665,0.384995335,0.382813006,0
7/19/2016 23:00,10,9.617422749,0.382577251,0.376976156,0
7/19/2016 23:05,9.999,9.618544437,0.380455563,0.371898277,0
7/19/2016 23:10,9.998,9.619696716,0.378303284,0.366788641,0
7/19/2016 23:15,9.996,9.618432268,0.377567732,0.365051952,0
7/19/2016 23:20,9.993,9.619931251,0.373068749,0.354535169,0
7/19/2016 23:25,9.988,9.617963198,0.370036802,0.347549799,0
7/19/2016 23:30,9.986,9.619125675,0.366874325,0.340350911,0
7/19/2016 23:35,9.984,9.619013506,0.364986494,0.336095867,0
7/19/2016 23:40,9.984,9.619258238,0.364741762,0.335546569,0
7/19/2016 23:45,9.981,9.619696716,0.361303284,0.327884902,0
7/19/2016 23:50,9.983,9.618564831,0.364435169,0.334859172,0
7/19/2016 23:55,9.981,9.620961164,0.360038836,0.325093663,0
7/20/2016 0:00,9.984,9.619778293,0.364221707,0.33438107,0
7/20/2016 0:05,9.986,9.619992434,0.366007566,0.338393373,0
7/20/2016 0:10,9.987,9.619635533,0.367364467,0.341460825,0
7/20/2016 0:15,9.986,9.619798688,0.366201312,0.338830362,0
7/20/2016 0:20,9.988,9.619533561,0.368466439,0.343964,0
7/20/2016 0:25,9.99,9.616780328,0.373219672,0.354885027,0
7/20/2016 0:30,9.99,9.61881976,0.37118024,0.350174561,0
7/20/2016 0:35,9.99,9.618931929,0.371068071,0.349916561,0
7/20/2016 0:40,9.99,9.618666803,0.371333197,0.350526557,0
7/20/2016 0:45,9.987,9.619074689,0.367925311,0.342733458,0
7/20/2016 0:50,9.986,9.617942804,0.368057196,0.343033129,0
7/20/2016 0:55,9.984,9.618646408,0.365353592,0.336920808,0
7/20/2016 1:00,9.979,9.619013506,0.359986494,0.324978423,0
7/20/2016 1:05,9.979,9.617504326,0.361495674,0.328310832,0
7/20/2016 1:10,9.981,9.617188214,0.363811786,0.33346408,0
7/20/2016 1:15,9.979,9.617565509,0.361434491,0.328175345,0
7/20/2016 1:20,9.984,9.617626692,0.366373308,0.339218573,0
7/20/2016 1:25,9.981,9.617881621,0.363118379,0.331916313,0
7/20/2016 1:30,9.984,9.617086242,0.366913758,0.340440127,0
7/20/2016 1:35,9.983,9.617341172,0.365658828,0.337607642,0
7/20/2016 1:40,9.983,9.617534918,0.365465082,0.337171584,0
7/20/2016 1:45,9.984,9.617259594,0.366740406,0.340048025,0
7/20/2016 1:50,9.979,9.617698072,0.361301928,0.327881901,0
7/20/2016 1:55,9.981,9.61860562,0.36239438,0.330304793,0
7/20/2016 2:00,9.979,9.618473057,0.360526943,0.326169479,0
7/20/2016 2:05,9.978,9.617953001,0.360046999,0.325111638,0
7/20/2016 2:10,9.975,9.618575028,0.356424972,0.317193624,0
7/20/2016 2:15,9.975,9.618167142,0.356832858,0.318079541,0
7/20/2016 2:20,9.974,9.618493451,0.355506549,0.315204169,0
7/20/2016 2:25,9.975,9.619146069,0.355853931,0.315955787,0
7/20/2016 2:30,9.972,9.618350691,0.353649309,0.311203624,0
7/20/2016 2:35,9.974,9.6201148,0.3538852,0.311710069,0
7/20/2016 2:40,9.974,9.619543759,0.354456241,0.312938074,0
7/20/2016 2:45,9.972,9.618768774,0.353231226,0.310307216,0
7/20/2016 2:50,9.972,9.619084886,0.352915114,0.309630456,0
7/20/2016 2:55,9.975,9.618860549,0.356139451,0.316574348,0
7/20/2016 3:00,9.979,9.621001953,0.357998047,0.320618334,0
7/20/2016 3:05,9.979,9.620481897,0.358518103,0.321755312,0
7/20/2016 3:10,9.983,9.621715754,0.361284246,0.327842771,0
7/20/2016 3:15,9.986,9.622572316,0.363427684,0.332606194,0
7/20/2016 3:20,9.988,9.622276598,0.365723402,0.337753051,0
7/20/2016 3:25,9.996,9.621746346,0.374253654,0.357287407,0
7/20/2016 3:30,9.998,9.620532883,0.377467117,0.364814771,0
7/20/2016 3:35,10.003,9.620634855,0.382365145,0.37646669,0
7/20/2016 3:40,10.007,9.621776937,0.385223063,0.38336543,0
7/20/2016 3:45,10.008,9.622949611,0.385050389,0.382946513,0
7/20/2016 3:50,10.008,9.621318065,0.386681935,0.38691553,0
7/20/2016 3:55,10.009,9.623163751,0.385836249,0.384855239,0
7/20/2016 4:00,10.011,9.623806172,0.387193828,0.388165775,0
7/20/2016 4:05,10.011,9.623744989,0.387255011,0.388315368,0
7/20/2016 4:10,10.012,9.624152876,0.387847124,0.389764841,0
7/20/2016 4:15,10.012,9.624367016,0.387632984,0.389240266,0
7/20/2016 4:20,10.011,9.623765384,0.387234616,0.388265498,0
7/20/2016 4:25,10.008,9.623255525,0.384744475,0.382205011,0
7/20/2016 4:30,10.008,9.624285439,0.383714561,0.379714842,0
7/20/2016 4:35,10.007,9.624683128,0.382316872,0.376350798,0
7/20/2016 4:40,10.007,9.624519974,0.382480026,0.376742577,0
7/20/2016 4:45,10.003,9.62499924,0.37800076,0.366073772,0
7/20/2016 4:50,10.005,9.625060423,0.379939577,0.370669495,0
7/20/2016 4:55,10.003,9.624489382,0.378510618,0.367279049,0
7/20/2016 5:00,10,9.624010115,0.375989885,0.361342936,0
7/20/2016 5:05,9.999,9.624958452,0.374041548,0.356793815,0
7/20/2016 5:10,10,9.625804816,0.374195184,0.357151301,0
7/20/2016 5:15,9.998,9.626161717,0.371838283,0.351690383,0
7/20/2016 5:20,9.996,9.625988365,0.370011635,0.347492159,0
7/20/2016 5:25,9.996,9.626212702,0.369787298,0.34697861,0
7/20/2016 5:30,9.993,9.625407127,0.367592873,0.341978773,0
7/20/2016 5:35,9.99,9.624846283,0.365153717,0.336471502,0
7/20/2016 5:40,9.99,9.626722561,0.363277439,0.332270978,0
7/20/2016 5:45,9.991,9.628731401,0.362268599,0.330025294,0
7/20/2016 5:50,9.99,9.629424808,0.360575192,0.326275937,0
7/20/2016 5:55,9.988,9.630260976,0.357739024,0.320052928,0
7/20/2016 6:00,9.984,9.631423452,0.352576548,0.308906591,0
7/20/2016 6:05,9.981,9.631688578,0.349311422,0.301976873,0
7/20/2016 6:10,9.978,9.632483957,0.345516043,0.294038079,0
7/20/2016 6:15,9.978,9.631892522,0.346107478,0.295266981,0
7/20/2016 6:20,9.976,9.632432971,0.343567029,0.290009734,0
7/20/2016 6:25,9.975,9.633248744,0.341751256,0.286286243,0
7/20/2016 6:30,9.976,9.632820463,0.343179537,0.289212746,0
7/20/2016 6:35,9.979,9.633177364,0.345822636,0.29467475,0
7/20/2016 6:40,9.984,9.633952348,0.350047652,0.30353131,0
7/20/2016 6:45,9.987,9.635206599,0.351793401,0.307236026,0
7/20/2016 6:50,9.99,9.635614486,0.354385514,0.312785823,0
7/20/2016 6:55,9.99,9.636695385,0.353304615,0.310464459,0
7/20/2016 7:00,9.995,9.634921079,0.360078921,0.325181934,0
7/20/2016 7:05,9.999,9.636562822,0.362437178,0.330399927,0
7/20/2016 7:10,10.002,9.635451331,0.366548669,0.33961465,0
7/20/2016 7:15,10.005,9.636216118,0.368783882,0.344687087,0
7/20/2016 7:20,10.011,9.636807554,0.374192446,0.357144929,0
7/20/2016 7:25,10.016,9.63646085,0.37953915,0.369717561,0
7/20/2016 7:30,10.02,9.636654596,0.383345404,0.378824616,0
7/20/2016 7:35,10.023,9.636644399,0.386355601,0.386119734,0
7/20/2016 7:40,10.026,9.638235156,0.387764844,0.389563232,0
7/20/2016 7:45,10.026,9.638173973,0.387826027,0.389713142,0
7/20/2016 7:50,10.028,9.637868059,0.390131941,0.395387892,0
7/20/2016 7:55,10.026,9.638184171,0.387815829,0.389688152,0
7/20/2016 8:00,10.021,9.6370013,0.3839987,0.380400886,0
7/20/2016 8:05,10.02,9.637317412,0.382682588,0.37722932,0
7/20/2016 8:10,10.021,9.637776284,0.383223716,0.378531434,0
7/20/2016 8:15,10.019,9.637205243,0.381794757,0.375098668,0
7/20/2016 8:20,10.02,9.638163776,0.381836224,0.375198024,0
7/20/2016 8:25,10.021,9.638224959,0.382775041,0.377451602,0
7/20/2016 8:30,10.026,9.638877578,0.387122422,0.387991231,0
7/20/2016 8:35,10.026,9.637919044,0.388080956,0.390338132,0
7/20/2016 8:40,10.032,9.639458816,0.392541184,0.401368697,0
7/20/2016 8:45,10.033,9.638541071,0.394458929,0.406167294,0
7/20/2016 8:50,10.035,9.635512514,0.399487486,0.418909911,0
7/20/2016 8:55,10.035,9.636134541,0.398865459,0.417321069,0
7/20/2016 9:00,10.033,9.636420062,0.396579938,0.411513726,0
7/20/2016 9:05,10.032,9.635543106,0.396456894,0.411202441,0
7/20/2016 9:10,10.033,9.635716457,0.397283543,0.413296421,0
7/20/2016 9:15,10.031,9.636491442,0.394508558,0.406291923,0
7/20/2016 9:20,10.028,9.635614486,0.392385514,0.400980654,0
7/20/2016 9:25,10.026,9.635481923,0.390518077,0.396342889,0
7/20/2016 9:30,10.02,9.636776962,0.383223038,0.378529801,0
7/20/2016 9:35,10.019,9.63549212,0.38350788,0.379216277,0
7/20/2016 9:40,10.012,9.638398311,0.373601689,0.355771502,0
7/20/2016 9:45,10.012,9.640947602,0.371052398,0.349880521,0
7/20/2016 9:50,10.017,9.642293627,0.374706373,0.358342277,0
7/20/2016 9:55,10.021,9.640978193,0.380021807,0.370865159,0
7/20/2016 10:00,10.031,9.642273233,0.388726767,0.391924063,0
7/20/2016 10:05,10.04,9.642191655,0.397808345,0.414629051,0
7/20/2016 10:10,10.049,9.642222247,0.406777753,0.437797657,0
7/20/2016 10:15,10.054,9.643272554,0.410727446,0.448236372,0
7/20/2016 10:20,10.059,9.643476498,0.415523502,0.461107508,0
7/20/2016 10:25,10.066,9.64105977,0.42494023,0.487007078,0
7/20/2016 10:30,10.071,9.642069289,0.428930711,0.49823504,0
7/20/2016 10:35,10.073,9.643150189,0.429849811,0.500842511,0
7/20/2016 10:40,10.077,9.642120275,0.434879725,0.515254764,0
7/20/2016 10:45,10.082,9.642742302,0.439257698,0.527995796,0
7/20/2016 10:50,10.089,9.645485339,0.443514661,0.540561092,0
7/20/2016 10:55,10.097,9.643751821,0.453248179,0.569949159,0
7/20/2016 11:00,10.099,9.638816395,0.460183605,0.591451128,0
7/20/2016 11:05,10.097,9.639285464,0.457714536,0.583742386,0
7/20/2016 11:10,10.104,9.638775606,0.465224394,0.607374707,0
7/20/2016 11:15,10.101,9.63933645,0.46166355,0.596100324,0
7/20/2016 11:20,10.095,9.639856505,0.455143495,0.575778606,0
7/20/2016 11:25,10.094,9.640182814,0.453817186,0.571695585,0
7/20/2016 11:30,10.087,9.639764731,0.447235269,0.551686276,0
7/20/2016 11:35,10.085,9.640967996,0.444032004,0.542100027,0
7/20/2016 11:40,10.085,9.640142026,0.444857974,0.544562383,0
7/20/2016 11:45,10.083,9.640386758,0.442613242,0.537885814,0
7/20/2016 11:50,10.082,9.640519321,0.441480679,0.534535629,0
7/20/2016 11:55,10.083,9.639825914,0.443174086,0.539549396,0
7/20/2016 12:00,10.086,9.643303146,0.442696854,0.538133633,0
7/20/2016 12:05,10.09,9.641977515,0.448022485,0.554057324,0
7/20/2016 12:10,10.09,9.641691994,0.448308006,0.554918778,0
7/20/2016 12:15,10.09,9.64091701,0.44908299,0.55726099,0
7/20/2016 12:20,10.086,9.64070287,0.44529713,0.545874263,0
7/20/2016 12:25,10.08,9.639367041,0.440632959,0.532036101,0
7/20/2016 12:30,10.077,9.642670922,0.434329078,0.513665226,0
7/20/2016 12:35,10.075,9.643272554,0.431727446,0.506194306,0
7/20/2016 12:40,9.649,9.642059092,0.006940908,2.14E-05,
7/20/2016 12:45,9.645,9.644435031,0.000564969,4.71E-08,
7/20/2016 12:50,9.648,9.642405796,0.005594204,1.26E-05,
7/20/2016 12:55,9.645,9.644210693,0.000789307,1.07E-07,
7/20/2016 13:00,10.092,9.642691316,0.449308684,0.557944192,
7/20/2016 13:05,10.099,9.640131829,0.458868171,0.587336753,0
7/20/2016 13:10,10.102,9.638418705,0.463581295,0.602156823,0
7/20/2016 13:15,10.107,9.643007428,0.463992572,0.603460398,0
7/20/2016 13:20,10.111,9.639163098,0.471836902,0.62864276,0
7/20/2016 13:25,10.113,9.639774928,0.473225072,0.633162503,0
7/20/2016 13:30,10.118,9.641416671,0.476583329,0.644175752,0
7/20/2016 13:35,10.118,9.64303802,0.47496198,0.638844624,0
7/20/2016 13:40,10.122,9.641161742,0.480838258,0.658290791,0
7/20/2016 13:45,10.12,9.637256229,0.482743771,0.664670608,0
7/20/2016 13:50,10.118,9.639010141,0.478989859,0.652136852,0
7/20/2016 13:55,10.111,9.639061127,0.471938873,0.628974117,0
7/20/2016 14:00,10.11,9.635481923,0.474518077,0.63738959,0
7/20/2016 14:05,10.102,9.63789865,0.46410135,0.603805456,0
7/20/2016 14:10,10.106,9.64063149,0.46536851,0.607833634,0
7/20/2016 14:15,10.104,9.640468335,0.463531665,0.60199963,0
7/20/2016 14:20,10.107,9.640743658,0.466256342,0.610665384,0
7/20/2016 14:25,10.11,9.639101915,0.470898085,0.625596887,0
7/20/2016 14:30,10.116,9.637082877,0.478917123,0.651895387,0
7/20/2016 14:35,10.12,9.638959155,0.481040845,0.658967345,0
7/20/2016 14:40,10.123,9.640713067,0.482286933,0.663137767,0
7/20/2016 14:45,10.13,9.640345969,0.489654031,0.688111969,0
7/20/2016 14:50,10.13,9.640804841,0.489195159,0.686540488,0
7/20/2016 14:55,10.135,9.639570985,0.495429015,0.70807085,0
7/20/2016 15:00,10.135,9.640101237,0.494898763,0.706224203,0
7/20/2016 15:05,10.137,9.639244675,0.497755325,0.71620606,0
7/20/2016 15:10,10.143,9.638755212,0.504244788,0.739190443,0
7/20/2016 15:15,10.143,9.640040054,0.502959946,0.734605766,0
7/20/2016 15:20,10.143,9.638112791,0.504887209,0.741489095,0
7/20/2016 15:25,10.142,9.637449975,0.504550025,0.740282089,0
7/20/2016 15:30,10.14,9.637449975,0.502550025,0.733146592,0
7/20/2016 15:35,10.131,9.638092396,0.492907604,0.699315209,0
7/20/2016 15:40,10.13,9.638122988,0.491877012,0.695754953,0
7/20/2016 15:45,10.125,9.637847664,0.487152336,0.679570217,0
7/20/2016 15:50,10.125,9.638245354,0.486754646,0.678218145,0
7/20/2016 15:55,10.12,9.639061127,0.480938873,0.658626751,0
7/20/2016 16:00,10.12,9.638979549,0.481020451,0.65889922,0
7/20/2016 16:05,10.123,9.638490086,0.484509914,0.670616242,0
7/20/2016 16:10,10.125,9.638694029,0.486305971,0.676694641,0
7/20/2016 16:15,10.123,9.638632846,0.484367154,0.670134487,0
7/20/2016 16:20,10.128,9.638928563,0.489071437,0.686117145,0
7/20/2016 16:25,10.128,9.63933645,0.48866355,0.684722557,0
7/20/2016 16:30,10.13,9.639356844,0.490643156,0.691506598,0
7/20/2016 16:35,10.13,9.639367041,0.490632959,0.691471552,0
7/20/2016 16:40,10.128,9.639295661,0.488704339,0.684861942,0
7/20/2016 16:45,10.13,9.638235156,0.491764844,0.695368107,0
7/20/2016 16:50,10.128,9.639203887,0.488796113,0.685175614,0
7/20/2016 16:55,10.131,9.638337128,0.492662872,0.698468794,0
7/20/2016 17:00,10.128,9.638500283,0.489499717,0.687583259,0
7/20/2016 17:05,10.127,9.637715101,0.489284899,0.68684765,0
7/20/2016 17:10,10.123,9.637857861,0.485142139,0.672752193,0
7/20/2016 17:15,10.122,9.638143382,0.483856618,0.668413313,0
7/20/2016 17:20,10.118,9.637837467,0.480162533,0.656037122,0
7/20/2016 17:25,10.118,9.637480566,0.480519434,0.657226886,0
7/20/2016 17:30,10.116,9.638122988,0.477877012,0.648448246,0
7/20/2016 17:35,10.115,9.638428903,0.476571097,0.644135434,0
7/20/2016 17:40,10.108,9.639071324,0.468928676,0.619235725,0
7/20/2016 17:45,10.108,9.638347325,0.469652675,0.621569774,0
7/20/2016 17:50,10.106,9.637235835,0.468764165,0.618706092,0
7/20/2016 17:55,10.099,9.637317412,0.461682588,0.596160271,0
7/20/2016 18:00,10.099,9.637133863,0.461866137,0.596738415,0
7/20/2016 18:05,10.097,9.636756568,0.460243432,0.591638656,0
7/20/2016 18:10,10.095,9.638469691,0.456530309,0.580066235,0
7/20/2016 18:15,10.097,9.637521355,0.459478645,0.589244069,0
7/20/2016 18:20,10.092,9.636552625,0.455447375,0.57671651,0
7/20/2016 18:25,10.092,9.636420062,0.455579938,0.577125938,0
7/20/2016 18:30,10.087,9.637551947,0.449448053,0.558366326,0
7/20/2016 18:35,10.086,9.637653918,0.448346082,0.555033719,0
7/20/2016 18:40,10.082,9.636776962,0.445223038,0.545652799,0
7/20/2016 18:45,10.08,9.637439778,0.442560222,0.537728702,0
7/20/2016 18:50,10.08,9.636644399,0.443355601,0.540088457,0
7/20/2016 18:55,10.078,9.637052286,0.440947714,0.532963359,0
7/20/2016 19:00,10.075,9.637551947,0.437448053,0.522706999,0
7/20/2016 19:05,10.073,9.636991103,0.436008897,0.518523383,0
7/20/2016 19:10,10.068,9.636991103,0.431008897,0.504142272,0
7/20/2016 19:15,10.068,9.637317412,0.430682588,0.503212022,0
7/20/2016 19:20,10.066,9.636430259,0.429569741,0.500047106,0
7/20/2016 19:25,10.064,9.636725976,0.427274024,0.493555312,0
7/20/2016 19:30,10.062,9.636226316,0.425773684,0.489339688,0
7/20/2016 19:35,10.057,9.636012175,0.420987825,0.476034767,0
7/20/2016 19:40,10.053,9.636491442,0.416508558,0.463777735,0
7/20/2016 19:45,10.05,9.63631809,0.41368191,0.456139814,0
7/20/2016 19:50,10.05,9.636134541,0.413865459,0.456633514,0
7/20/2016 19:55,10.047,9.635747049,0.411252951,0.449636186,0
7/20/2016 20:00,10.047,9.63549212,0.41150788,0.450316181,0
7/20/2016 20:05,10.044,9.635186205,0.408813795,0.443160628,0
7/20/2016 20:10,10.04,9.635461528,0.404538472,0.431943778,0
7/20/2016 20:15,10.036,9.635114825,0.400885175,0.422493026,0
7/20/2016 20:20,10.029,9.634339841,0.394660159,0.406672765,0
7/20/2016 20:25,10.029,9.634564178,0.394435822,0.406109275,0
7/20/2016 20:30,10.021,9.634972065,0.386027935,0.385321663,0
7/20/2016 20:35,10.02,9.63542074,0.38457926,0.381804901,0
7/20/2016 20:40,10.016,9.635063839,0.380936161,0.373044944,0
7/20/2016 20:45,10.014,9.634502995,0.379497005,0.369617454,0
7/20/2016 20:50,10.011,9.634543784,0.376456216,0.362436806,0
7/20/2016 20:55,10.009,9.633544462,0.375455538,0.360091919,0
7/20/2016 21:00,10.008,9.634380629,0.373619371,0.355812564,0
7/20/2016 21:05,10.009,9.634299052,0.374700948,0.358329625,0
7/20/2016 21:10,10.011,9.635624683,0.375375317,0.359904326,0
7/20/2016 21:15,10.007,9.633962546,0.373037454,0.354462648,0
7/20/2016 21:20,10.007,9.633585251,0.373414749,0.355337543,-0.1
7/20/2016 21:25,10.003,9.633238547,0.369761453,0.346919475,-0.1
7/20/2016 21:30,10,9.632993815,0.367006185,0.340649295,-0.1
7/20/2016 21:35,9.996,9.631882325,0.364117675,0.334148211,-0.1
7/20/2016 21:40,9.995,9.633044801,0.361955199,0.329329491,-0.1
7/20/2016 21:45,9.991,9.633126378,0.357873622,0.32034666,-0.1
7/20/2016 21:50,9.984,9.632667506,0.351332494,0.306255342,-0.1
7/20/2016 21:55,9.983,9.631637593,0.351362407,0.306318933,-0.1
7/20/2016 22:00,9.978,9.632534943,0.345465057,0.29393228,-0.1
7/20/2016 22:05,9.975,9.63247376,0.34252624,0.287871982,-0.1
7/20/2016 22:10,9.969,9.63344249,0.33555751,0.273798017,-0.1
7/20/2016 22:15,9.963,9.632942829,0.330057171,0.262982312,-0.1
7/20/2016 22:20,9.958,9.631984296,0.326015704,0.255198688,-0.1
7/20/2016 22:25,9.955,9.631321481,0.323678519,0.250760245,-0.1
7/20/2016 22:30,9.95,9.632810266,0.317189734,0.238677673,-0.1
7/20/2016 22:35,9.943,9.631515227,0.311484773,0.228344215,-0.1
7/20/2016 22:40,9.939,9.631739564,0.307260436,0.220865905,-0.1
7/20/2016 22:45,9.936,9.632035282,0.303964718,0.215133271,-0.1
7/20/2016 22:50,9.933,9.630719848,0.302280152,0.212237397,-0.1
7/20/2016 22:55,9.932,9.63020999,0.30179001,0.211399157,-0.1
7/20/2016 23:00,9.93,9.629822498,0.300177502,0.208655248,-0.1
7/20/2016 23:05,9.927,9.629516583,0.297483417,0.204117985,-0.1
7/20/2016 23:10,9.925,9.629944864,0.295055136,0.200078708,-0.1
7/20/2016 23:15,9.925,9.629587963,0.295412037,0.200669403,-0.1
7/20/2016 23:20,9.924,9.628711007,0.295288993,0.200465641,-0.1
7/20/2016 23:25,9.922,9.629333034,0.292666966,0.196152523,-0.1
7/20/2016 23:30,9.921,9.629302443,0.291697557,0.194571886,-0.1
7/20/2016 23:35,9.92,9.630026441,0.289973559,0.191779496,-0.1
7/20/2016 23:40,9.918,9.629608357,0.288391643,0.189238163,-0.1
7/20/2016 23:45,9.917,9.628812979,0.288187021,0.1889109,-0.1
7/20/2016 23:50,9.913,9.62712025,0.28587975,0.185243853,-0.1
7/20/2016 23:55,9.908,9.626151519,0.281848481,0.178938282,-0.1
7/21/2016 0:00,9.906,9.625243972,0.280756028,0.177251655,-0.1
7/21/2016 0:05,9.905,9.62575383,0.27924617,0.174936096,-0.1
7/21/2016 0:10,9.903,9.625855802,0.277144198,0.171742319,-0.1
